tick,time_s,blue-0_team,blue-0_profile,blue-1_team,blue-1_profile,blue-2_team,blue-2_profile,orange-0_team,orange-0_profile,orange-1_team,orange-1_profile,orange-2_team,orange-2_profile
27856,232.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
27864,232.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
27872,232.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
27880,232.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
27888,232.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
27896,232.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
27904,232.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
27912,232.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
27920,232.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
27928,232.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
27936,232.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
27944,232.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
27952,232.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
27960,233.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
27968,233.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
27976,233.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
27984,233.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
27992,233.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28000,233.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28008,233.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28016,233.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28024,233.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28032,233.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28040,233.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28048,233.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28056,233.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28064,233.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28072,233.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28080,234.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28088,234.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28096,234.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28104,234.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28112,234.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28120,234.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28128,234.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28136,234.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28144,234.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28152,234.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28160,234.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28168,234.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28176,234.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28184,234.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28192,234.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28200,235.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28208,235.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28216,235.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28224,235.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28232,235.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28240,235.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28248,235.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28256,235.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28264,235.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28272,235.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28280,235.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28288,235.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28296,235.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28304,235.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28312,235.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28320,236.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28328,236.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28336,236.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28344,236.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28352,236.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28360,236.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28368,236.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28376,236.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28384,236.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28392,236.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28400,236.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28408,236.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28416,236.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28424,236.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28432,236.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28440,237.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28448,237.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28456,237.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28464,237.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28472,237.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28480,237.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28488,237.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28496,237.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28504,237.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28512,237.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28520,237.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28528,237.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28536,237.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28544,237.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28552,237.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28560,238.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28568,238.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28576,238.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28584,238.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28592,238.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28600,238.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28608,238.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28616,238.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28624,238.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28632,238.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28640,238.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28648,238.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28656,238.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28664,238.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28672,238.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28680,239.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28688,239.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28696,239.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28704,239.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28712,239.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28720,239.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28728,239.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28736,239.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28744,239.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28752,239.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28760,239.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28768,239.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28776,239.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28784,239.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28792,239.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28800,240.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28808,240.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28816,240.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28824,240.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28832,240.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28840,240.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28848,240.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28856,240.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28864,240.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28872,240.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28880,240.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28888,240.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28896,240.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28904,240.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28912,240.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28920,241.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28928,241.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28936,241.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28944,241.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28952,241.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28960,241.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28968,241.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28976,241.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28984,241.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
28992,241.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29000,241.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29008,241.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29016,241.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29024,241.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29032,241.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29040,242.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29048,242.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29056,242.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29064,242.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29072,242.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29080,242.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29088,242.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29096,242.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29104,242.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29112,242.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29120,242.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29128,242.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29136,242.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29144,242.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29152,242.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29160,243.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29168,243.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29176,243.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29184,243.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29192,243.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29200,243.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29208,243.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29216,243.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29224,243.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29232,243.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29240,243.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29248,243.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29256,243.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29264,243.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29272,243.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29280,244.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29288,244.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29296,244.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29304,244.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29312,244.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29320,244.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29328,244.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29336,244.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29344,244.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29352,244.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29360,244.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29368,244.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29376,244.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29384,244.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29392,244.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29400,245.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29408,245.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29416,245.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29424,245.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29432,245.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29440,245.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29448,245.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29456,245.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29464,245.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29472,245.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29480,245.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29488,245.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29496,245.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29504,245.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29512,245.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29520,246.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29528,246.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29536,246.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29544,246.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29552,246.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29560,246.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29568,246.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29576,246.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29584,246.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29592,246.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29600,246.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29608,246.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29616,246.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29624,246.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29632,246.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29640,247.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29648,247.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29656,247.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29664,247.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29672,247.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29680,247.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29688,247.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29696,247.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29704,247.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29712,247.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29720,247.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29728,247.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29736,247.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29744,247.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29752,247.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29760,248.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29768,248.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29776,248.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29784,248.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29792,248.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29800,248.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29808,248.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29816,248.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29824,248.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29832,248.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29840,248.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29848,248.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29856,248.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29864,248.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29872,248.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29880,249.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29888,249.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29896,249.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29904,249.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29912,249.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29920,249.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29928,249.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29936,249.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29944,249.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29952,249.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29960,249.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29968,249.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29976,249.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29984,249.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
29992,249.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30000,250.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30008,250.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30016,250.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30024,250.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30032,250.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30040,250.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30048,250.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30056,250.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30064,250.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30072,250.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30080,250.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30088,250.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30096,250.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30104,250.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30112,250.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30120,251.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30128,251.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30136,251.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30144,251.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30152,251.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30160,251.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30168,251.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30176,251.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30184,251.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30192,251.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30200,251.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30208,251.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30216,251.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30224,251.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30232,251.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30240,252.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30248,252.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30256,252.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30264,252.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30272,252.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30280,252.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30288,252.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30296,252.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30304,252.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30312,252.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30320,252.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30328,252.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30336,252.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30344,252.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30352,252.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30360,253.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30368,253.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30376,253.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30384,253.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30392,253.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30400,253.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30408,253.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30416,253.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30424,253.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30432,253.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30440,253.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30448,253.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30456,253.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30464,253.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30472,253.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30480,254.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30488,254.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30496,254.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30504,254.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30512,254.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30520,254.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30528,254.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30536,254.46666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30544,254.53333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30552,254.6,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30560,254.66666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30568,254.73333333333332,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30576,254.8,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30584,254.86666666666667,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30592,254.93333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30600,255.0,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30608,255.06666666666666,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30616,255.13333333333333,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30624,255.2,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30632,255.26666666666668,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30640,255.33333333333334,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
30648,255.4,0,d1,0,d1,0,d1,1,d3,1,d3,1,d3
